Travel_type,Price_per_night,Distance_to_center,Review_count,Room_size,Host_response_time,Has_fast_wifi,Has_dedicated_workspace,Has_parking,Has_gym,Has_breakfast,Has_kitchen,Has_pool,Has_laundry,Amenities_comfort_extra,Amenities_luxury_extra,Satisfaction,Would_recommend
Business,96.13859515495514,0.4729245046751429,153,99.38873150072357,225.80957483407167,1,1,1,1,1,1,1,1,4,0,7.487493142932868,1
Business,258.39969105088113,2.240159531830983,38,42.61392360413589,60.04315381567957,1,1,1,1,1,1,1,1,0,0,6.768391549312044,1
Business,325.68354292898204,4.7371044860272615,91,69.59207380779073,143.77204965313823,1,1,1,1,1,1,1,1,5,0,6.914120874898385,0
Business,389.17284261402625,17.318165442126702,184,22.557660750445354,140.10010103223578,1,1,1,1,0,0,0,1,0,0,1.0,0
Business,224.86720419274042,6.178442885307371,88,27.164510438698322,105.31489395610467,1,1,1,1,1,1,1,1,1,1,4.365444875425602,0
Business,354.8529156111735,8.962692401677618,442,56.654021768518696,85.09403427315895,1,1,1,1,1,0,0,0,0,0,3.2993033159828853,0
Pleasure,383.53421432043433,18.455013328113637,214,31.080513339377145,185.22027072486898,1,1,1,1,1,1,1,1,1,2,3.0773367464548014,0
Business,369.85622779167875,12.348515912904464,427,26.51951826650339,216.4541692602695,1,1,1,1,0,1,0,1,0,0,1.5055860372849401,0
Pleasure,493.5001424705734,2.36604436318683,349,17.370784994865122,92.00016790906487,1,1,1,1,1,1,1,1,3,3,1.028602876972188,0
Business,199.16975934984697,13.824955036583834,488,42.059832117376644,222.6549459222646,1,1,1,0,0,0,0,0,0,0,1.0,0
Pleasure,149.20214836443648,13.313809068365156,138,35.78846195987042,28.05191365503549,1,1,1,1,1,1,1,1,2,1,5.9169561235714925,1
Business,204.91165893631108,19.65460091586344,161,111.39404389028307,125.03154655006486,1,1,1,1,1,1,1,1,4,2,1.0,0
Business,356.56268676608266,18.632499387499188,132,44.373215913906435,9.16698483890779,1,1,1,1,1,0,0,0,0,0,1.0,0
Business,144.51053546603484,17.19493715517881,292,65.95115260530946,173.88274083643404,1,1,1,1,1,1,1,1,4,0,1.2108179333003428,0
Business,345.0098937606406,9.528990734012696,314,40.33820776881758,36.254489146751624,0,1,1,1,0,0,0,1,0,0,1.0,0
Pleasure,302.44510629637557,0.5460509921431966,454,94.22325256529226,31.81593846083183,1,1,1,1,1,1,1,1,0,1,9.832299924369314,1
Pleasure,126.48584022284666,14.6049563787221,215,109.41146387119971,218.12062242065542,1,1,1,1,1,1,1,1,1,1,6.875348596391534,1
Business,117.45109339144113,10.761797245795101,137,24.08475091975941,94.20772312956265,1,1,1,1,1,1,1,1,4,1,3.729377928987022,0
Pleasure,368.0193646318104,13.470440022714996,56,77.719653100243,218.91962772957697,1,1,0,1,0,1,0,1,0,0,3.231012750424938,1
Business,120.21963153417906,12.490108404882692,457,75.99830007798606,216.73438208738176,1,1,1,1,1,1,1,1,7,1,5.060364202715301,1
Business,479.11135022116406,2.189012544698714,251,61.20601684517166,51.07828205723247,1,1,1,1,1,1,1,1,6,2,9.035814168654401,1
Business,119.86042465512006,19.37916923265991,349,17.687797350623345,218.03294699300753,1,1,1,1,1,1,1,1,1,1,1.0,0
Pleasure,482.3765576640834,15.89883292304597,3,41.6534441050383,206.44623940644482,1,1,1,1,1,1,1,1,2,1,1.0,0
Pleasure,451.2680779564162,1.0574216501417366,3,100.90363850036536,11.278718509973022,1,1,1,1,1,1,1,1,0,2,3.579302924933897,0
Pleasure,91.19002596314009,19.927913101894546,449,22.624711558538095,42.03260283417325,1,1,1,1,1,1,1,1,0,5,6.243091195328726,0
Business,248.58831446734033,1.5032144910041034,219,101.86346582093262,123.26518138066749,1,1,1,1,1,1,0,1,0,0,6.980232579199955,1
Pleasure,261.69536351513887,15.27548387181376,290,52.00734193351365,47.11841810495512,1,1,1,1,1,1,1,1,3,2,7.232332056828082,1
Pleasure,139.2868237123809,6.193831647513488,230,43.19793372333693,151.1087611458008,1,1,1,1,1,1,1,1,4,4,6.7292660828975635,1
Business,494.46777075650164,8.891084844884416,474,21.819651347037667,43.47852194876264,1,1,1,1,1,1,0,1,0,0,2.8311643289572936,0
Business,292.89084345265036,1.8579538451047717,44,115.61998948524484,40.65368332497091,1,1,1,1,1,1,1,1,6,3,9.77945473695307,1
Pleasure,499.322337525271,16.263067144888314,372,46.823378438519825,10.609415711702978,1,1,1,1,1,1,1,1,5,0,1.0,0
Pleasure,381.2929626097444,19.073096884170763,152,65.73371661269996,118.608137751668,1,1,1,1,1,1,1,1,0,1,3.535806755629558,0
Pleasure,85.06018458454815,9.024083212866147,225,26.84883747909577,103.74223052308346,1,1,1,1,1,1,1,1,1,1,6.555973309508462,1
Pleasure,95.28714609062074,5.605106999061502,9,57.63361462407786,128.09491624607915,1,1,1,1,1,1,1,1,2,0,5.103657754338164,0
Business,122.36130553116544,2.61047961260761,226,116.91664949867656,65.29192076680228,1,1,1,1,1,1,1,1,1,0,7.58319320124929,1
Business,76.15716753342453,7.011640270740731,448,90.71621322393541,107.74189712038613,1,1,1,1,1,1,1,1,3,2,6.052493061419715,0
Business,216.08765117916715,19.837929729291748,283,89.80671506679586,115.56096568740078,0,1,0,1,0,1,0,1,0,0,1.0,0
Pleasure,453.54707127242216,17.209512774620727,448,40.973698181218815,53.844460995638855,1,0,0,0,0,1,0,1,0,0,1.6034134959297772,0
Business,410.053002554783,4.523755420092479,362,40.042923895703915,75.867874511787,1,1,1,1,1,1,1,1,7,0,7.59946983754177,1
Pleasure,366.7279902321494,7.00813260959956,180,68.03788045352262,222.4047304581283,1,1,1,0,1,1,1,1,0,0,5.472898307118945,0
Pleasure,230.69231648722854,16.572377025276467,23,92.55544470905897,138.94635880518305,1,1,1,1,1,1,1,1,0,4,5.3431401822961195,0
Pleasure,377.3272445788882,18.118731061658487,466,73.0826476665484,205.041821094563,0,0,1,0,1,1,0,1,0,0,5.621667843519221,0
Business,484.06468462647643,11.98274434854678,339,100.14971069130551,128.5641405495798,1,1,1,1,1,1,1,1,2,1,1.3447139548318399,0
Pleasure,391.0814870750196,10.213275929255193,214,84.30523992914672,11.482734456966861,1,1,1,1,1,1,1,1,4,3,6.034602396367146,0
Business,296.223150716426,6.956847626059853,243,55.263442767181864,85.14323151494847,1,1,1,1,0,0,0,1,0,0,2.3393603451986245,0
Business,492.03462101300346,11.727510105824397,444,67.22467234981981,220.9481674914643,1,1,1,1,1,1,1,1,5,0,2.6823122551058196,0
Pleasure,235.70329354624397,15.121258883699904,151,102.23664808978579,50.38900895223706,1,0,1,1,1,1,0,0,0,0,6.1440554845507,0
Business,93.06100992118553,3.5956630523514166,344,103.98284472982962,119.05765801866603,1,1,1,1,1,1,1,1,2,0,7.449057180710597,1
Business,323.1149627713126,13.702914829499171,230,106.15865535584953,84.51609941306405,1,1,1,1,0,0,0,1,0,0,1.0,0
Business,159.79530134841943,10.287386119284921,6,119.59618009317703,16.116066318973463,1,1,1,1,1,0,0,0,0,0,3.9255693911347036,0
Pleasure,385.4283713714001,0.0971740123839071,234,19.806439744036567,183.74022708397055,1,1,1,1,1,1,1,1,4,5,4.801596080487377,0
Pleasure,447.49161043224325,19.193268079301824,394,96.18617913319127,12.693129246528905,1,0,0,1,0,1,0,1,0,0,2.070915171767081,0
Business,345.3335458803712,2.3203276731419575,322,37.52201514532074,192.87237182700983,1,1,1,1,1,1,1,1,0,0,5.95285990962529,0
Business,387.11891093497877,7.715133433919512,56,85.04868204163353,35.90376595231104,0,1,1,1,0,0,0,1,0,0,2.8309179637130795,0
Business,493.839724465132,10.579793574695248,93,87.03503428613334,196.04907815379667,1,1,1,1,1,1,1,1,1,0,2.641218771049268,0
Pleasure,266.66380121522764,4.010401839936842,233,86.06177260152288,165.04004846331986,1,1,1,1,1,1,1,1,3,2,8.616157752219353,1
Business,406.3035312846362,4.030687352938063,446,30.993906112259705,228.07492909375446,1,1,1,1,0,1,0,1,0,0,5.885320341831732,1
Business,97.21785335906148,7.976455508886364,228,64.63843238470446,92.64798088570878,1,1,1,0,0,1,0,1,0,0,3.5767576703528556,0
Business,375.4729971792685,9.112830701000581,24,115.4019358611134,91.55237114262509,1,1,1,1,0,0,0,1,0,0,2.5016259725640957,0
Pleasure,164.51080815637857,16.553308480326912,103,48.738996386613564,226.20401164232945,1,1,1,1,1,1,1,1,2,1,5.26665252261632,0
Business,349.7225638666906,19.51839729057275,148,55.03225334491376,50.13904518757388,1,1,1,1,1,1,1,1,2,0,1.0,0
Business,367.7919742967916,17.635686355842445,453,118.17456658011831,182.23836229896816,1,1,1,1,1,1,0,1,0,0,1.0,0
Business,477.3763481937405,11.029241806131452,361,41.471088564107944,46.77388132834287,1,1,1,1,1,1,1,1,5,2,4.652078417556492,1
Business,161.91888305564015,9.671034755189826,87,109.99218677233141,163.3738098914614,1,1,1,1,1,1,0,1,0,0,4.272818608451586,0
Pleasure,325.7245123711041,6.808436467883201,139,54.688180115155966,129.8833155780823,1,1,1,1,1,1,1,1,2,3,6.802369699318933,1
Pleasure,62.850437947754145,14.278767753854734,452,112.51957918264348,22.28465071065437,1,1,1,1,1,1,1,1,2,3,8.213605065155692,1
Business,382.122091385296,7.62927304556742,308,34.93769646746271,125.80673576790747,1,1,1,1,1,1,1,1,1,1,4.852964457102001,1
Business,201.9309871580371,14.62033345772178,253,58.2343232298638,61.312180258235216,0,0,1,1,1,0,0,0,0,0,1.3474944219028628,0
Pleasure,221.14279065570543,13.6059969777408,84,22.391786222457295,88.02117737594364,1,1,1,1,1,1,1,1,0,1,5.664090074935282,1
Business,327.42379126934105,0.9733911684702479,18,119.62981813226756,200.05766749358676,1,1,1,1,1,1,1,1,5,0,8.546369713059823,1
Business,402.12319098427844,17.743908392640417,179,98.49864746113329,59.19956769319928,1,1,1,1,1,0,1,1,0,0,1.0,0
Business,107.30435059748669,7.440481716177767,366,93.61859732830479,9.426846292855819,1,1,1,1,0,0,0,1,0,0,4.033061031908742,0
Business,349.35594009854975,11.931390762384188,424,104.58805915261047,18.968257254847288,1,1,1,1,1,1,1,1,4,3,5.165480511348196,0
Pleasure,237.71264688187276,17.880338713978738,367,100.2530731709065,156.15994317703544,1,0,1,1,1,0,1,1,0,0,8.855766946920708,1
Pleasure,136.18898240888612,5.9007198313372555,359,66.38167081738155,173.5664255093875,1,0,1,1,1,1,1,1,0,0,8.256974067801341,1
Pleasure,388.4210862092095,19.903813612310092,37,34.28831532633952,29.42140321835341,1,1,1,1,1,1,1,1,3,4,2.163876594200289,0
Business,107.51768852311844,5.436538016187047,212,111.29245259200188,105.71676120538363,1,1,1,1,1,1,1,1,3,0,6.747658057260784,1
Pleasure,61.46249840329514,10.653810380327444,297,98.48344077222033,71.18718565787918,1,1,1,1,1,1,1,1,2,1,5.8725338208747795,0
Pleasure,386.67026459502296,6.90366545026002,156,119.37253408519341,64.37343723995157,1,1,1,1,1,1,0,1,0,0,3.8624086662097206,0
Pleasure,393.8861639724677,10.91765775690921,303,77.21031411068768,163.23904863214415,0,0,1,1,0,1,1,1,0,0,4.156945930723882,0
Pleasure,332.94714880818236,16.1670233582127,21,104.22292175231577,57.923058912442066,1,0,0,1,0,1,0,0,0,0,3.7586048411632054,1
Pleasure,486.2114047417206,12.232215982733141,282,72.1624938380912,231.82476602122972,1,1,1,1,1,1,1,1,1,6,1.146097305112381,0
Pleasure,67.63780723733804,7.4098677081015385,193,77.26830450173411,101.85774668059365,1,0,0,1,0,1,1,1,0,0,6.611272794367279,0
Pleasure,422.58266349069083,2.1379319693216314,449,107.7232682461727,82.82124924755325,1,1,1,1,1,1,1,1,4,4,7.764819004454669,1
Pleasure,159.587624482463,0.5819195871552374,252,55.64673634384325,49.228436234201595,1,1,1,1,1,1,1,1,5,4,8.355217089478009,1
Business,223.74688039675462,9.10350854856244,318,109.27313306565702,10.86518289126797,0,1,1,1,1,1,0,1,0,0,4.830755003394363,0
Business,192.16301351681807,6.747632782441208,337,63.87676070296793,52.062773341288626,1,1,1,1,1,1,1,1,2,4,6.208333672058707,0
Business,451.89594860515024,16.2918096121517,392,55.03751508890926,99.713773132735,1,1,1,1,1,1,1,1,2,1,1.0703419346160747,0
Pleasure,149.10878978994708,12.362699022798731,442,58.09539254283439,169.2219492955122,1,1,1,1,1,1,1,1,3,5,10.0,1
Pleasure,435.4804911175077,4.172037672610573,212,40.40309820554593,168.02531135556998,1,1,1,1,1,1,1,1,5,1,3.525439293838981,0
Business,169.32637311331618,0.25898376889724295,113,49.75666735240817,178.2403602376445,1,1,1,1,1,1,1,1,5,2,9.356054308127534,1
Pleasure,128.82638230121805,7.653122406894582,494,59.22616249894341,14.01405237595822,1,1,1,1,1,1,1,1,3,4,8.746651867196157,1
Pleasure,205.93559189784187,18.577073667961812,36,92.48158880269834,172.9033716000338,1,0,1,0,0,1,1,0,0,0,5.324946016097122,0
Pleasure,416.19840386764105,17.921050260189137,441,77.22473738282626,191.23498537838884,1,1,1,1,1,1,1,1,2,5,4.808218300405437,0
Pleasure,260.2493687713177,12.286770415998525,482,89.91935705733816,83.17527904661434,1,1,1,1,1,1,1,1,1,1,8.936092773755373,1
Pleasure,168.55384073263744,9.37049149044247,435,85.73513696644635,230.0042420462303,1,1,1,1,1,1,1,1,1,0,9.278179956750312,1
Pleasure,230.82678513126518,3.5979978385586286,74,56.676608256921575,205.7549703158956,1,0,1,1,1,1,1,1,0,0,7.6920328853503515,1
Pleasure,178.32772874988265,13.913864580620892,191,107.39563958316128,36.64590891117051,1,1,1,1,1,1,1,1,0,0,7.482523274857851,1
Business,431.581161479103,8.390289334517075,192,16.788241128888078,228.65163190768362,1,1,1,1,1,1,0,1,0,0,2.3846027829481717,0
Pleasure,99.13080937979389,5.06406453450333,430,24.2935247923107,58.743431453551715,1,1,1,1,1,1,1,1,0,1,8.413283981473636,1
Business,122.84902908832757,6.526086753384062,376,105.19329255363945,220.76471750662722,1,1,1,1,0,1,0,1,0,0,5.436823935728052,0
Business,413.57824679652526,11.035894910052955,63,58.53257862208053,183.12239743682187,1,1,1,1,1,1,1,1,7,1,4.489298330050716,0
Business,189.73587349442735,8.649385870658373,242,68.24699897146682,84.43947082847733,1,1,1,1,1,1,1,1,1,2,5.378700664070088,0
Pleasure,230.37439147414483,16.134352590251535,243,99.06466423596672,70.86056600042357,1,1,1,1,1,1,1,1,2,0,6.314722611637691,0
Business,262.2679583347294,15.191421221753842,261,81.15988430414593,120.51808963014757,1,1,1,1,1,1,1,1,6,1,1.8940513229953875,0
Business,206.63292627226053,14.16373953860713,444,22.400785243695918,221.52812873259518,1,1,1,1,1,1,1,1,1,0,1.0,0
Business,206.68318417261105,8.172967283824155,44,99.42532750254733,211.01312564392563,1,1,1,1,1,1,1,1,1,1,4.471530205536641,0
Business,467.86684234074386,14.446378717731392,440,87.14711204083703,137.0083425127338,1,1,1,1,1,1,1,1,1,0,1.0,0
Business,451.71150725582396,1.9243026299669497,448,91.70161040411485,52.78542727560141,1,1,1,1,1,1,1,1,7,0,8.032640416906036,0
Business,423.0887508786321,12.934516476129925,472,101.0276398140898,144.59968514053162,1,1,1,1,1,1,1,1,2,3,3.165324056116492,0
Business,264.4195995794556,11.058024914226024,9,117.95956675706307,191.123358992246,1,1,1,1,1,1,1,1,4,1,3.713409459181243,1
Business,398.1948854917363,1.103472030532484,57,105.91645974718894,214.1504508211064,1,1,1,1,1,1,1,1,6,2,8.700817680258945,1
Business,349.26456912506694,6.353045625163394,49,106.67072218326933,228.83025353476708,1,1,1,1,1,1,1,1,3,3,7.152129649891498,0
Business,182.95638345767472,2.8047474679697193,356,49.39623040327843,99.27122076304866,1,1,1,1,1,1,1,1,4,0,6.620918742394777,1
Pleasure,455.2840654295844,3.8914666325358382,87,16.779338146028184,91.40467313908773,1,0,1,1,1,1,0,1,0,0,2.241586498952979,0
Business,235.0365912613109,17.83952860980927,299,65.93135207786516,142.6111162539353,1,1,1,0,1,0,0,1,0,0,1.0,0
Pleasure,404.0589859280594,13.482434199049234,227,56.30873569855143,134.59271694040774,1,0,0,0,0,1,1,0,0,0,3.8587778410624067,0
Business,60.25248818243438,12.793436693818572,419,52.36529003519842,145.58592303681345,1,1,1,1,1,1,1,1,2,0,3.5847985395319686,0
Pleasure,203.94662414804574,17.552731513344103,200,76.69306179263019,49.83575498218207,1,1,1,1,1,1,1,1,0,5,6.398936834873188,1
Business,110.29217513175318,17.02559237500456,155,118.59419205136311,47.444686450738544,1,1,1,1,1,1,0,1,0,0,1.0,0
Pleasure,277.4027831309687,0.9550379638420603,181,70.71168233215369,127.96885139900058,1,1,1,1,1,1,1,1,4,5,9.750354785147726,1
Pleasure,76.24330522938193,14.472086965524134,59,102.94825971127754,151.2926639378979,1,1,1,1,1,1,1,1,1,1,5.282483398473004,0
Pleasure,331.28391610739146,0.6319410109885681,75,104.46901656787534,111.97809305925728,1,1,1,1,1,1,1,1,3,4,7.449918160707731,1
Business,62.06330967526344,4.520221917635157,455,25.5125225166749,121.81644681901379,1,1,1,1,1,1,0,1,0,0,5.469521385705653,0
Business,234.88107781890662,9.651920831397188,26,96.68154673419697,12.994479293926725,1,1,1,1,1,1,1,1,0,0,3.1275021161345977,1
Business,457.2934747749081,14.41439072490094,477,28.719909811723653,57.966038129438765,1,0,1,0,0,0,0,1,0,0,1.0,0
Pleasure,190.0365238385726,15.236293943268137,440,40.94411570253874,194.35462024120395,1,1,1,1,1,1,1,1,4,2,9.041773698975833,1
Pleasure,109.52563528967308,13.777335320895972,355,75.9052808269206,207.0562000926883,1,1,1,1,1,1,1,1,3,2,8.908115067136226,1
Business,77.95298189145501,15.019788766391526,165,73.31718950542887,34.99135856438235,1,1,1,1,1,0,1,1,0,0,1.0,0
Business,141.595356203039,19.504078601920035,414,111.92714210478654,195.8907477939146,1,1,1,1,1,1,1,1,6,1,1.0,0
Pleasure,331.9519968466861,4.890506160980815,328,117.75075326538114,226.72434752620427,1,1,1,1,1,1,1,1,2,6,9.4158947381966,1
Business,84.80500066167818,8.47195487777662,95,16.764836366817697,23.15355457790403,1,1,1,1,1,1,0,1,0,0,2.6080291999938243,0
Business,258.7542982925986,10.082535041536627,19,23.36142381470601,164.1214672292632,1,1,1,1,1,1,1,1,3,0,1.425975512421482,0
Pleasure,336.6974345141353,7.62862835380266,120,78.23567973108463,208.3987739940688,1,1,1,1,1,1,1,1,3,2,7.13704264897876,1
Pleasure,217.8133255292596,1.2610914893925118,144,23.326538512661756,111.57258366692747,1,1,1,1,1,1,1,1,1,2,6.4959706253763585,1
Business,403.69084898324405,17.76684360626515,403,17.531566388473276,84.32843302469647,1,1,0,0,1,0,0,0,0,0,1.0,0
Business,146.96725494358014,4.871026979588184,136,93.47184934318504,44.8848305469025,1,1,1,1,1,1,1,1,2,2,6.610385129896631,1
Business,410.5266222663841,15.560213686905982,146,112.79470149472971,26.1293130902025,1,1,1,1,1,1,1,1,1,1,1.9697072535162263,0
Pleasure,265.8790129029169,10.15122700456486,230,87.98862628715266,11.410989046267064,1,0,0,1,0,1,1,0,0,0,7.838744485617216,1
Pleasure,475.6323984900585,1.1812760098491326,358,62.83544276782684,129.0538420028891,1,1,1,1,1,1,1,1,2,1,4.6699430657261365,0
Business,96.53061445487077,14.607101701795447,424,78.50993367322918,116.03579249190246,1,1,1,1,1,1,1,1,4,2,2.0281457955712514,0
Business,427.05357011292904,0.3042963525193221,93,65.50197805425258,228.99470444691477,1,1,1,1,1,1,1,1,0,0,6.9214011050983775,1
Business,378.7804527437813,8.445988429671498,22,46.67714271182125,131.06842403608206,1,1,1,1,1,1,1,1,2,0,3.9761312220604625,1
Pleasure,248.41437736285454,19.273866228688213,228,15.183904932353906,223.86383074726652,1,1,1,1,1,1,1,1,2,4,6.532746342334442,1
Business,168.24135637246675,16.555284985378364,354,94.8092139651782,136.1363875341477,1,1,1,1,1,1,1,1,2,0,1.0,0
Business,98.34766354362603,5.422797930872925,176,118.28339536024701,137.78840813837851,1,1,1,1,1,1,1,1,5,4,7.165031645401045,1
Pleasure,138.0098878981689,3.109164411278156,322,50.56872238399441,163.23183776446862,1,1,1,1,1,1,1,1,0,3,10.0,1
Pleasure,159.21214601098342,3.6779800157507125,147,49.54457669886062,179.08948962474588,1,1,1,1,1,0,1,1,0,0,7.2540919607979335,1
Business,489.74640376595875,10.884623930616439,358,50.885654481555314,194.44693050705126,1,1,1,1,0,1,0,0,0,0,1.8004445641455555,0
Pleasure,497.61302702170406,6.393635239724194,444,31.261181341030746,47.06816830951714,1,1,1,1,1,1,1,1,2,6,1.5562505389308683,0
Pleasure,306.2939645616784,2.2315371677671236,252,42.58409580987277,124.29450505115683,1,1,1,1,1,1,1,1,0,0,8.967984282716195,1
Pleasure,334.60946934088355,15.214190772098009,336,114.85354232460443,202.73599108083326,1,1,1,1,0,1,1,1,0,0,6.202584567954722,0
Business,323.7531619760208,1.1178704252025295,66,109.26703343566541,114.34426547150699,1,1,1,1,1,1,1,1,3,5,10.0,1
Business,108.16511800491188,18.08882436842345,241,106.12695899607795,146.29470346207697,1,1,1,1,0,1,1,1,0,0,1.0,0
Pleasure,281.777816103919,19.35781606900766,310,94.62119421649383,219.88556731815657,1,1,1,1,1,1,1,1,1,1,7.454053059037494,1
Pleasure,267.9749947953698,19.667780302356963,280,22.666935998580836,9.014038880916033,1,1,1,1,1,1,1,1,0,1,5.682191702355395,1
Business,214.82455602656955,6.65361504046051,145,84.65640514330067,98.0364659753549,1,1,1,1,1,0,0,1,0,0,4.416288595899443,0
Pleasure,224.20383265475706,18.06419424201441,133,53.968709747485356,112.48240161455278,1,1,1,1,1,1,1,1,2,1,5.660028208169895,1
Pleasure,62.84961481662165,18.92855030386035,179,114.1106951659873,64.52212209112706,1,1,1,1,1,1,1,1,1,3,6.093276550900875,1
Pleasure,95.19709668597012,2.030482880147304,453,75.02040965792325,121.44805116550424,1,1,1,1,1,1,1,1,0,0,8.19002797910225,1
Pleasure,318.67362913693324,2.6580408247787135,200,21.837843950734275,49.54109602181277,1,1,1,1,1,1,1,1,1,1,6.952781576093532,0
Business,159.14942754510903,7.907101373942929,307,37.44626206355711,236.80490362903902,1,1,1,1,0,0,0,0,0,0,3.959006147093678,0
Pleasure,357.71882936054675,2.3104982898676085,155,102.69319768941092,173.5178255674043,1,1,1,1,1,1,1,1,3,4,7.708886074003127,1
Business,165.87189720460012,17.21684836163734,133,88.32953117057211,37.011598672467606,1,1,1,1,1,1,1,1,3,1,1.0,0
Business,113.5626257613238,16.219539164882683,337,20.392266224297067,65.92799616782855,1,1,1,1,0,0,0,1,0,0,1.0,0
Pleasure,179.7868262432188,4.86875017952447,337,117.39872551896933,202.14303055010518,1,1,1,1,1,1,1,1,5,4,7.844967002796162,1
Business,148.45591150170128,1.4028837853331755,218,17.925662734885943,95.40403472902709,1,1,1,1,1,1,1,1,2,4,7.932477583977086,1
Pleasure,436.52075280008546,10.932747529177178,160,80.59865644643989,192.91651274948887,1,1,1,1,0,1,1,0,0,0,3.997231112134707,0
Pleasure,212.36018064355176,7.569098981614355,266,84.27747714305133,108.00949610615376,1,1,1,1,1,1,1,1,3,2,8.624759038569811,1
Business,222.11770867495397,18.52497549240564,375,108.2815801056438,196.28104981004404,1,1,1,1,1,1,1,1,2,4,1.650710269221216,0
Business,95.90380585504508,19.674308464771002,414,69.35815535984875,7.114356972364886,1,1,1,0,0,1,1,0,0,0,1.0,0
Pleasure,185.32919689775514,16.0924264437907,403,45.72218628151996,22.30855809132246,1,0,1,0,0,1,1,1,0,0,7.38399206765558,0
Business,356.30423294649165,8.110721608131557,479,106.23007031025281,178.652050865481,1,1,1,1,1,1,1,1,5,1,5.021692639281797,0
Business,207.31526040556602,8.551576936950966,247,72.78750311424837,34.134813193425565,1,1,1,1,1,1,0,1,0,0,3.9529377032595376,0
Business,336.2235532639057,1.2397031163121053,213,41.92147870619711,174.8122558562432,1,1,1,1,1,1,1,1,6,1,7.631166079012026,1
Pleasure,268.59577784311494,16.456912986691307,142,108.45600714592587,161.12706527356008,1,0,0,0,0,1,1,0,0,0,6.382723097822929,1
Business,239.79547513881815,9.91821297432632,485,117.06988673042133,144.04053855273438,1,1,1,1,1,1,1,1,2,0,5.211718952056085,1
Business,277.57455541435206,4.906739317570297,438,24.270792943949708,10.125961209376836,1,1,1,1,1,1,1,1,6,1,7.085966552248163,1
Pleasure,390.7745870432018,5.886421073874488,114,30.977181823020306,101.8981592460588,1,1,1,1,1,1,1,1,5,4,4.847187999781379,1
Pleasure,241.55582329670278,9.022980973047314,127,60.3731026183274,27.163596385571097,1,1,1,1,1,1,1,1,3,3,6.839567707836885,1
Pleasure,432.99068602260957,8.640538926011367,103,54.94763348619729,146.42011885910466,1,1,1,1,1,1,1,1,4,4,2.8198844730923587,0
Pleasure,149.05560960949828,12.86277396928143,1,65.54180952388208,104.78111689919234,1,1,1,1,1,1,1,1,1,1,4.125152285706312,1
Pleasure,427.10448521650903,18.52033567358159,198,64.36371437707903,179.40948505231134,1,0,1,0,1,1,0,1,0,0,1.0256574917609826,0
Business,471.5747144669256,1.312338810749487,68,30.705792548485242,214.1212809398278,1,1,1,1,1,1,1,1,1,3,5.4249641555472,1
Pleasure,127.16065375770208,18.904312438546466,297,116.9186033093516,229.79724075142852,0,0,0,0,1,1,0,1,0,0,5.968472103841013,1
Business,196.36638967946283,6.485631198293158,98,98.9126574159424,54.5568084754475,1,1,1,1,1,1,1,1,1,2,6.406822157169879,1
Business,495.7665144778928,10.836150665295161,295,30.096753712680584,137.8567443768,0,1,0,1,1,0,0,1,0,0,2.1044626136979763,0
Business,493.5428959627012,3.3318434659343144,290,112.54162993151411,64.14748076909537,1,1,1,1,1,1,1,1,3,0,7.939400196165137,1
Business,490.95732326435706,2.56196207420611,396,105.99508952740716,202.82047997825885,1,1,1,1,1,1,1,1,4,0,8.036941020891376,1
Business,141.21637754104296,7.165044003732195,21,108.1091709955486,238.3223839051769,0,1,1,1,1,1,0,0,0,0,4.139927417057212,0
Pleasure,131.47892949914421,13.273938797313976,118,119.66707799862333,76.11804664212974,1,1,1,1,1,1,1,1,1,4,7.407158867423193,1
Pleasure,440.5832875869602,16.95100277044396,62,38.74070523675503,224.82761583201,1,1,1,1,1,1,1,1,0,0,1.0,0
Pleasure,254.2518814686333,12.03580776825245,41,31.158285269825754,192.3002467974045,1,1,1,1,1,1,1,1,4,2,4.888163529586463,0
Business,421.5167684596835,19.041375869712184,412,73.24269569397742,35.91494676593114,1,1,1,1,1,1,1,1,1,1,1.0,0
Business,495.02363439036844,9.193904736223843,465,55.235934524673404,194.1208687773549,1,1,1,1,1,1,1,1,5,0,4.153682296925994,0
Business,283.5896433207397,5.801365531686276,310,49.06327084904418,56.04241721139982,1,1,1,1,1,1,1,1,0,0,4.018820732009521,0
Business,172.9445127019837,2.8758261417797737,59,31.909380878053707,27.53169163715762,1,1,1,1,1,1,1,1,1,4,8.054424578220212,1
Pleasure,169.03526718599016,11.704799470494988,44,86.12499640103977,71.66970510950387,1,1,1,1,1,1,1,1,1,0,5.899954940552574,0
Pleasure,67.48182583632513,13.092251386405207,429,116.86432149009832,40.65940672966158,1,1,1,1,1,1,1,1,1,1,8.878811694162746,1
Business,231.80487461967326,9.819460652605336,98,51.283561112277006,64.74748090638853,1,1,1,1,1,1,0,1,0,0,3.292372484447325,0
Pleasure,152.95117372143127,5.669967212529901,295,113.56120179549413,150.85114172939387,1,1,1,1,1,1,1,1,2,0,10.0,1
Pleasure,289.436343610186,13.400718606385595,44,33.23950532756753,13.76331843139697,0,0,1,0,1,1,0,1,0,0,4.755178690119814,0
Pleasure,454.7326760212003,3.4174832272374256,460,91.44698296977288,106.18158966389375,1,1,1,1,1,1,1,1,1,0,4.157184603107977,0
